simulation,strategy_return,buy_hold_return,sharpe_ratio,max_drawdown,outperformed
335,0.6027375471098488,-0.40676115653486,0.38803560681421767,-0.5279990061937926,True
336,-0.4577524366978982,0.1531853416108322,-0.14950058571581737,-0.7735813765822227,False
337,0.11224669568319956,5.967973468354299,0.20893020073691312,-0.6123040497799821,False
338,0.30809086070139347,-0.44798335283929913,0.28823195262411144,-0.6352691138835065,True
339,0.2768173125399995,0.9210543122675161,0.27641193221963223,-0.6074433902584263,False
340,2.2110917825764336,0.06759588936361816,0.7367172208495607,-0.48690706570644543,True
341,-0.5931083486200874,-0.5345722495998129,-0.29379874313037124,-0.7882798907550326,False
342,3.599495205769977,12.037349396833775,0.9210847978652598,-0.4762553564307785,False
343,-0.465599213178179,0.7560452937677626,-0.14994018456017935,-0.8284842989835038,False
344,6.844333958482578,54.29602050590798,1.196700219077617,-0.36847078597520483,False
345,0.1109854871142697,0.8577895343549733,0.20173572098784853,-0.5853244730327714,False
346,-0.031934851477535386,0.8619676704028112,0.13957232540326145,-0.5321297641138563,False
347,-0.2128667412038704,-0.573570015468237,0.03366997556178777,-0.7284283888175433,True
348,3.102994113499749,16.879581450659636,0.8485486446757856,-0.45460605348903105,False
349,3.416310255448068,29.34065741453814,0.8987092004043185,-0.45277798340894654,False
350,-0.7835674788781306,-0.859633787635454,-0.6518731446046299,-0.8328807943967128,True
351,-0.5958960014584838,1.9367968271699367,-0.3127015111404469,-0.8047279034105596,False
352,1.0606406609754804,0.8425479920320755,0.5116951683839108,-0.46324322867999723,True
353,0.4020781545438701,2.0500551054943967,0.3231471892336506,-0.6504066460684699,False
354,0.22823348997616089,0.8452864949726642,0.2537429756805388,-0.4213378803836065,False
355,0.3685187115565116,3.9927441174172786,0.3064558956381162,-0.6285388443639891,False
356,4.616697548091463,3.6224581820157757,1.0371111695602937,-0.3370867616024342,True
357,0.49782170463795006,-0.5728952879550706,0.3536985417631423,-0.4932713438464611,True
358,-0.6810554383021854,-0.28750601228037986,-0.4112709828160829,-0.8730020406697947,False
359,4.72581675742196,5.576305503455234,1.0186111533219295,-0.4650151128237025,False
360,-0.14814045267586595,6.152595924767735,0.059408358442340534,-0.7188923891070959,False
361,-0.17625312975496077,0.022891351323668596,0.060189433638862026,-0.6931987823675405,False
362,2.2079506385608867,4.813578912055131,0.7293292681491717,-0.5095425294562674,False
363,1.3552019987093082,7.777888328453162,0.5793363070169718,-0.6106288409330048,False
364,0.08933619795586867,0.4998937906008889,0.1975742219384912,-0.5042622742056291,False
365,-0.18471675058770143,-0.1448699675629982,0.055096027296734996,-0.6580270857407325,False
366,4.617087934498943,95.79559637297592,1.0155241559382053,-0.47629122069122554,False
367,-0.3861703968712531,0.09730373822042315,-0.08507706850505109,-0.8492272247033591,False
368,0.213078939363889,1.3563984304361423,0.2526571595570455,-0.5419326779358882,False
369,0.5656168788243625,1.6681509880050727,0.376421182583897,-0.5571324513924497,False
370,-0.22296173529492547,-0.11346792952831508,0.019090043052884746,-0.5968740151732452,False
371,3.2908149323550653,6.662422673520057,0.8618913202409453,-0.686425491896542,False
372,0.8833543519268556,6.314663201942998,0.46806398171336555,-0.6715660675192147,False
373,0.30698099514864596,-0.22069238376518197,0.28812212027075285,-0.7843967894134285,True
374,1.0789769845570123,1.3883020392184124,0.5244567421760806,-0.4601297606565932,False
375,-0.0023831009441737105,5.070594427013899,0.15461004358906125,-0.5885022057406513,False
376,0.5740423886289008,-0.22900612071461135,0.3769221023979647,-0.6735762463374991,True
377,4.937167037490301,1.4454366675716481,1.033747735848522,-0.3492000589553561,True
378,0.9657284237756367,-0.1743942646264648,0.4885745193850999,-0.5160070761837233,True
379,0.006317505741475049,5.759616833326589,0.16572381301080025,-0.48533762990775425,False
380,1.6039808718900668,0.08313816836087051,0.6337544949013828,-0.5228119936440371,True
381,5.103730166646064,21.237786334192897,1.0464419715352904,-0.5139968246092106,False
382,0.7777081462736013,0.04009862809579534,0.44113422683003656,-0.5210177625551583,True
383,1.0451133434646729,-0.15643912018751038,0.5097198317982746,-0.6794493428174042,True
384,0.8271940104095046,-0.02531405260562769,0.45321556105988375,-0.6350078943007732,True
385,-0.14586440371128973,2.0517279236719173,0.07977264842267819,-0.6203404583003247,False
386,4.452244778604981,3.4416099586199937,0.9994729388210376,-0.3092513960123473,True
387,-0.6786280400627694,-0.6395164509972919,-0.38482658084110327,-0.7876151941511422,False
388,0.12228506699631336,2.3147558411274285,0.20301678363358394,-0.7531996293572628,False
389,-0.37233097699692685,-0.028008742098623918,-0.11094908153068848,-0.6903906743187483,False
390,-0.18245565538286979,0.046199230462361296,0.05665546621294383,-0.6573726663407978,False
391,0.10080992567207803,2.8323304276291417,0.20566480687293265,-0.6567129469372761,False
392,-0.6906527195164556,-0.2618782258717811,-0.4162939275024402,-0.759633897395435,False
393,2.5882019135559555,0.4001350606319647,0.7841023030176348,-0.36826035279543734,True
394,0.17183182265034902,-0.15595852202199956,0.23029887616195815,-0.6552002492675121,True
395,0.5434099064374363,-0.0802022783569526,0.368972260017892,-0.6312717284912972,True
396,0.33723298678631886,-0.47875908992295213,0.30086563988027504,-0.5234062685326983,True
397,-0.0715142185913995,-0.3210662975646428,0.1208685089102399,-0.5731782110008,True
398,0.012943117736139653,-0.658218937092913,0.17473911079356266,-0.6062293643694338,True
399,0.03718154862716627,2.226750517777249,0.16051402001904752,-0.5215402640041096,False
400,0.7215620093420436,-0.1308296831210034,0.4241664759982159,-0.5479133800687052,True
401,-0.8244075544555105,-0.7913421630458943,-0.7315548559060202,-0.8998944306268271,False
402,0.06135808583150082,5.03775510016385,0.1749800022067297,-0.5345810270934063,False
403,-0.29016991671742565,-0.5070094924374031,-0.009031365924277427,-0.7576030810194323,True
404,-0.5812034105244979,-0.38960167300737647,-0.2908026085571512,-0.6845856422032178,False
405,1.2786774655810023,1.0183099310723565,0.5642395377803412,-0.55619398364875,True
406,-0.3024941148036153,1.1338410830702426,-0.01351999048782989,-0.6605238926794751,False
407,-0.7700177909700663,-0.5435126043370454,-0.5432294834314897,-0.8203625381690256,False
408,7.794422368570915,10.006381253330453,1.2246258332103965,-0.38023753296294893,False
409,0.010963058005122095,4.159968098469159,0.14730818017891495,-0.70042295069097,False
410,0.23035399125460487,-0.03873212775285395,0.2504696131730074,-0.7347299204811186,True
411,9.634019687902192,23.85710277220655,1.312912695080803,-0.41950838984622374,False
412,1.7724041629000578,3.2278125418687944,0.6606026476237457,-0.4165654254796123,False
413,1.5337421981397523,0.121169792339054,0.6138447396827507,-0.4297238569124437,True
414,0.985386249061126,0.6290270642545506,0.48877447364011584,-0.5361438819891983,True
415,-0.6793599028716406,-0.6924376666815092,-0.4030014183848007,-0.8228851198500644,True
416,1.527985569749092,2.1847680274829466,0.6175931561464503,-0.4446246295246314,False
417,-0.2443002172732902,-0.06985938421152849,0.032128579347142576,-0.6644390727009981,False
418,-0.12692712891764613,1.2200507153479694,0.08877449609888396,-0.6882542754827393,False
419,0.20031450404153173,0.060172731956150916,0.25250368208475177,-0.6178965431186941,True
420,0.12583727713359028,-0.4256128892620621,0.2007363799681542,-0.6463655732930379,True
421,1.742742829979548,5.08150022395597,0.6625769652174216,-0.41262767478807294,False
422,11.056909298592299,2.7497124599602087,1.3930638727458444,-0.46636401881349004,True
423,0.9730057464525048,4.152411963481735,0.49098953321151884,-0.4425286118350013,False
424,3.1787533288717764,27.388522940989983,0.8543064427634767,-0.3437814030681923,False
425,-0.33609980874983847,-0.5984245904018235,-0.05402665609658239,-0.7084214323249635,True
426,-0.2989516708345129,-0.1506274212394717,-0.024610687248333384,-0.6294954386268182,False
427,0.07160388668779993,0.2238076898462973,0.1920124875410364,-0.6320486738491636,False
428,-0.11933679347601778,0.3742156483419965,0.07305083744435216,-0.6159774827473405,False
429,-0.02852885384144921,-0.7601285677238148,0.12734675808541,-0.52586588631153,True
430,-0.015821884906485395,-0.7292607477373817,0.14069991858875258,-0.7725130750140842,True
431,-0.438065925278763,-0.7223824795141052,-0.15994715258229844,-0.6282599515995612,True
432,-0.5922172174300953,-0.36082687900277033,-0.28552538112564,-0.6772143692395878,False
433,2.9494770334848606,8.272999385952952,0.8525299283773357,-0.5997917784553345,False
434,-0.6950869341826575,0.11178005987084871,-0.44129467639971354,-0.8064921157789883,False
435,0.5344394608757654,-0.7028362274102382,0.36491915888231835,-0.6884902963827562,True
436,-0.18607950752622326,5.471193388223836,0.07224902908003075,-0.6574602484776557,False
437,-0.45689235459783206,-0.7674168631245477,-0.14149113444050143,-0.6687479774276219,True
438,3.6737542082193606,3.9881409995450143,0.9118122810732799,-0.46595196622268964,False
439,0.8817761149592773,5.740032734521373,0.46879183302761196,-0.4911500186384992,False
440,-0.44069937978119156,0.3046228101876878,-0.1438028524797323,-0.7947677210504508,False
441,0.4869822278384972,0.7551666270240223,0.35130189693632546,-0.7420901261045882,False
442,-0.3609030439712392,-0.5290218463216227,-0.06687452128467605,-0.6909768999928942,True
443,0.10100770536421133,6.786387293332065,0.20044449436497902,-0.49782862332395605,False
444,-0.22743750932116735,5.802909519577721,0.01870294365517974,-0.6323630297628354,False
445,0.8042191803393108,-0.5814221057447719,0.4457530694748677,-0.5554205339612625,True
446,-0.4029383532158728,-0.39318026570955167,-0.09255958063288675,-0.7731942685158714,False
447,1.1461886908208334,0.7485701218567473,0.5324589708799528,-0.5408660571149464,True
448,2.0927343384564994,-0.8026090592572603,0.7199570773253088,-0.45872110721548337,True
449,3.0213176735843312,-0.3386648086871228,0.8354834562857987,-0.5098971213806208,True
450,-0.3667982895108317,0.24823485210642926,-0.06836608754358595,-0.6652021226765304,False
451,1.5221499045524736,5.325939843650743,0.6139372871813055,-0.6958698899761027,False
452,0.06946673331453468,-0.5580126267879428,0.19069991074874254,-0.6077913658343012,True
453,7.387875536444289,20.6324901630208,1.2074824155637485,-0.3136325694794829,False
454,1.7616911956648678,-0.3866684558669091,0.6570739085744101,-0.3833834830946245,True
455,0.004783423782939389,0.5926865004992061,0.16011971602212252,-0.6050904075139539,False
456,0.37808844593935387,-0.02189391472855584,0.3117507162019152,-0.7528544154086331,True
457,1.0817010491830463,4.623316839662928,0.5179388202956198,-0.5096485977908123,False
458,1.3426169161885189,0.02257027270978118,0.575797274081205,-0.525495251239209,True
459,-0.5253202192950002,-0.527908138359432,-0.22375782939369732,-0.7317771137914487,True
460,1.0663323567822363,2.5736716270201585,0.5226405414994527,-0.520999278455359,False
461,-0.3909420862685651,0.008594678230230857,-0.10944331063299978,-0.6929901984279698,False
462,0.21175717353203782,0.42310492383527265,0.24995224374920788,-0.4658052697305662,False
463,1.4341766751845157,4.753708110603675,0.5996016665156193,-0.6836920240729287,False
464,-0.803391534718165,-0.14878044458303408,-0.6588889742280999,-0.8634009985040411,False
465,-0.4395452402979245,1.046274934501211,-0.13292099651781436,-0.6474262641156455,False
466,-0.038273858103004876,-0.7395255208679378,0.12961587170292313,-0.48421281186236015,True
467,0.36579377533365376,-0.2090780234012397,0.31000345545321095,-0.5856410177820246,True
468,-0.027137160667228044,4.053022218284931,0.13036231101745868,-0.6756414762214618,False
469,1.4919578890017369,4.162668153352529,0.6006304543172623,-0.6546563225800099,False
470,2.245259293386875,6.263690313451238,0.7485461298971837,-0.5455940606346418,False
471,-0.8712369016770465,-0.8689499121375279,-0.8757177167648672,-0.920992592261839,False
472,0.30929466293396257,-0.37325163276248785,0.290472218834356,-0.5873128667655708,True
473,5.837714114314948,2.7844486243907025,1.0585580329237292,-0.5089266197022186,True
474,0.042380944184092995,1.5203059555248424,0.17195566907955157,-0.5798182471876792,False
475,0.24576524823339074,0.730379257948103,0.2589060229781554,-0.46334486047407725,False
476,0.7962215301969287,1.9649575007976172,0.44311021778218596,-0.6837992855519409,False
477,0.3142842143777498,1.225989789473307,0.29412024922274016,-0.6795162625587613,False
478,0.017673102523039663,0.4941196059954511,0.16146365601271473,-0.6714129177981693,False
479,3.8112104860852645,0.7541210027061904,0.9433423312803787,-0.49872341327707453,True
480,0.21543253393564932,0.2941260151416385,0.24876046701739457,-0.5688963721238217,False
481,-0.0789080415826372,-0.40824711510077916,0.12676821122740725,-0.6148683861384934,True
482,0.11303224204802942,14.950057547713941,0.21197743256908322,-0.6539750495521193,False
483,2.327922289107096,5.946074236392347,0.7427560464152748,-0.37830911398293304,False
484,0.6700260645641876,-0.3360535016709888,0.4093611655473645,-0.4652745837283952,True
485,0.7882056928728449,-0.2643416156023365,0.44186456769423854,-0.5838729053453551,True
486,-0.32928436184694687,-0.8759006790499579,-0.046742485992257096,-0.7264285698103061,True
487,-0.34485604983860496,-0.6854186651250014,-0.03517774031415089,-0.665527694349478,True
488,0.08127545963216076,0.854715824006298,0.19908994818778084,-0.694388397315708,False
489,1.4869249828713702,1.5160075727371503,0.616010425514078,-0.5502031180731419,False
490,0.6588429502262889,1.2526758885368636,0.4053185327955205,-0.4299505452080213,False
491,0.7078992734974985,0.036529643979631876,0.4190814298383938,-0.6369687619577309,True
492,0.07456878035888925,0.4196068430907358,0.20052916485158406,-0.7102526553406243,False
493,-0.4291178385164667,-0.7668396093982276,-0.09703369574702218,-0.8082592202010495,True
494,0.9017184912545084,2.9934460466320627,0.4706658629507439,-0.5701300241782324,False
495,-0.7690852735068481,-0.749871703242268,-0.618239356072405,-0.8829080241423822,False
496,-0.3323982459379835,-0.21429547474052324,-0.055896485817845766,-0.7481805411329419,False
497,4.747578698691989,3.6598228532404304,1.0061861003146957,-0.31842905915292463,True
498,0.5425011608103527,0.9696851429918378,0.3694704385445783,-0.5843265333170752,False
499,-0.482655385858375,0.6188040756582869,-0.17553836490454663,-0.7179686507589269,False
